Platform,Handle,Content_Type,Title_Caption,URL,Content_ID,Upload_Date,Views,Likes,Tournament,Accreditation_Status,Content_Format,Featured_Entities,Featured_On_Portfolio
YouTube,@spinandswing26,Short,Itne captain he change kiye hai,https://www.youtube.com/shorts/BHellzEs3D8,BHellzEs3D8,,884,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Top 5 players to hit maximum sixes in 2024 Ipl,https://www.youtube.com/shorts/_92qwgYqM0U,_92qwgYqM0U,,881,0,IPL 2026,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Video,INDIA vs NEW ZEALAND ODI SQUAD - PUBLIC REACTION !! ,https://www.youtube.com/watch?v=umXmToW4v-A,umXmToW4v-A,,879,0,General Cricket Trivia Series,Creator Studio / Digital Production,Fan Vox Pop & Stadium Reaction,Spin & Swing,No
YouTube,@spinandswing26,Short,Which teams have won the IPL trophy ? | Pt 2,https://www.youtube.com/shorts/2Lto28vQSPo,2Lto28vQSPo,,876,0,IPL 2026,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Rajkumar Sir on Lakshay thareja Knock !,https://www.youtube.com/shorts/nUksE88W3mM,nUksE88W3mM,,868,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Ye to bhut easy hai,https://www.youtube.com/shorts/punTXFcJ-l4,punTXFcJ-l4,,856,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Top 5 Runs Scorer in Ipl 2017 | Pt -2,https://www.youtube.com/shorts/2Ls5fY0wYTg,2Ls5fY0wYTg,,848,0,IPL 2026,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Vansh bedi - The Finisher for Central Delhi,https://www.youtube.com/shorts/h142n1dPWxc,h142n1dPWxc,,824,0,DPL 2026 (Delhi Premier League),Independent Fan Coverage,Short-form Cricket Content,"Vansh Bedi, Central Delhi Kings",No
YouTube,@spinandswing26,Short,Our players are not safe in Pakistan !!,https://www.youtube.com/shorts/94ss4FdL2YE,94ss4FdL2YE,,824,0,General Cricket Trivia Series,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Rohit Sharma failed as Test Captain | #cricket #rohitsharma,https://www.youtube.com/shorts/Afb5F-4OhQs,Afb5F-4OhQs,,820,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Rcb 💔💔 | Srh vs Rcb,https://www.youtube.com/shorts/yLkRaQmiv3E,yLkRaQmiv3E,,804,0,IPL 2026,Independent Fan Coverage,Short-form Cricket Content,"Royal Challengers Bengaluru (RCB), Sunrisers Hyderabad (SRH)",No
YouTube,@spinandswing26,Short,When She knows nothing about Cricket | Part 2,https://www.youtube.com/shorts/Ae_8KIjryQ8,Ae_8KIjryQ8,,782,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Top Five Runs Scorer In IPL 2024,https://www.youtube.com/shorts/K1UdA7F6hGM,K1UdA7F6hGM,,780,0,IPL 2026,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,We only believe in Navdeep bhai ❤️,https://www.youtube.com/shorts/dvzFU8Vu1B0,dvzFU8Vu1B0,,776,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Top 5 Wicket Takers in Ipl 2016,https://www.youtube.com/shorts/9dfJC41hL0Q,9dfJC41hL0Q,,772,0,IPL 2026,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Captain leading from the front 💗🔥,https://www.youtube.com/shorts/_RVeDlbzL40,_RVeDlbzL40,,770,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,New Script writer,https://www.youtube.com/shorts/gy06E7SOK8M,gy06E7SOK8M,,765,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Cricket or Karate ??,https://www.youtube.com/shorts/InhWUcW3vI8,InhWUcW3vI8,,763,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Video,GT vs PBKS VLOG | IPL 2025,https://www.youtube.com/watch?v=oo2eC1m6eoU,oo2eC1m6eoU,,755,0,IPL 2026,Independent Fan Coverage,Behind The Scenes / Vlog,Gujarat Titans (GT),No
YouTube,@spinandswing26,Short,Bhaiii jaan India played well,https://www.youtube.com/shorts/PgT7_SQWPYE,PgT7_SQWPYE,,747,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Video,MY FIRST EVER NAVRATRI IN AHMEDABAD - VLOG 12 ,https://www.youtube.com/watch?v=2S-Iw5_wOqc,2S-Iw5_wOqc,,735,0,Creator Journey & Vlogs (Abhishek Unseen),Independent Fan Coverage,Behind The Scenes / Vlog,Spin & Swing,No
YouTube,@spinandswing26,Short,Rinku Singh nahi hai ?,https://www.youtube.com/shorts/VbH5FAdfarU,VbH5FAdfarU,,731,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Happy Retirement Ashwin,https://www.youtube.com/shorts/QPoCm_0l9q0,QPoCm_0l9q0,,723,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,GG Era in T20 📈🔥,https://www.youtube.com/shorts/uFHxMTU1osM,uFHxMTU1osM,,691,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Kya management hai bhai 🥲,https://www.youtube.com/shorts/NcQhRiPr98Q,NcQhRiPr98Q,,678,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Bobzy the King !!,https://www.youtube.com/shorts/gkq8h4lAXY8,gkq8h4lAXY8,,673,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Most expensive player in ipl history,https://www.youtube.com/shorts/AI9sHOpJSOw,AI9sHOpJSOw,,671,0,IPL 2026,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,What does DPL mean to you ?,https://www.youtube.com/shorts/U-Kw8RA5Dlw,U-Kw8RA5Dlw,,666,0,DPL 2026 (Delhi Premier League),Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Areee yr Maine socha he nhi tha,https://www.youtube.com/shorts/i27kPMq7O0c,i27kPMq7O0c,,661,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,2028 me cup naam de 😓,https://www.youtube.com/shorts/B2SynnTw30E,B2SynnTw30E,,656,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Ab nahi banega meme 🤡 | RR vs SRH,https://www.youtube.com/shorts/hRMxUXxBSas,hRMxUXxBSas,,654,0,IPL 2026,Independent Fan Coverage,Short-form Cricket Content,Sunrisers Hyderabad (SRH),No
YouTube,@spinandswing26,Short,Inko kon nahi jaanta | Guess the Cricketer,https://www.youtube.com/shorts/E__7CVLCdRQ,E__7CVLCdRQ,,636,0,General Cricket Trivia Series,Creator Studio / Digital Production,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Pov : You are Gill fan 💗,https://www.youtube.com/shorts/BnZeGuGNgl4,BnZeGuGNgl4,,633,0,Cricket Coverage & Commentary,Independent Fan Coverage,Fan Vox Pop & Stadium Reaction,Spin & Swing,No
YouTube,@spinandswing26,Short,2025 me Cup naam de,https://www.youtube.com/shorts/tldfcmSviks,tldfcmSviks,,627,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Highest Teams Score in Ipl History,https://www.youtube.com/shorts/4sOeEQSHdBU,4sOeEQSHdBU,,624,0,IPL 2026,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,How many runs did Ravinder Jadeja score in 2019 semi final ?,https://www.youtube.com/shorts/QkErLq31O4M,QkErLq31O4M,,622,0,IPL 2026,Independent Fan Coverage,Short-form Cricket Content,Mumbai Indians (MI),No
YouTube,@spinandswing26,Short,Salt doing Assault 🤫😂,https://www.youtube.com/shorts/NZ845OdtOPU,NZ845OdtOPU,,621,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Hardik to bhut Jada easy tha,https://www.youtube.com/shorts/-RcRQrn39Cw,-RcRQrn39Cw,,618,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Which teams have won the IPL trophy ??,https://www.youtube.com/shorts/AYHLXRecRew,AYHLXRecRew,,614,0,IPL 2026,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Gill  100 Loading 💗🫶,https://www.youtube.com/shorts/rQwBezgmRyE,rQwBezgmRyE,,611,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Csk walo se koi dosti nahi | #cskvsrcb #spin&swing,https://www.youtube.com/shorts/RblbNMezTRU,RblbNMezTRU,,611,0,IPL 2026,Independent Fan Coverage,Short-form Cricket Content,"Royal Challengers Bengaluru (RCB), Chennai Super Kings (CSK)",No
YouTube,@spinandswing26,Short,Punjab Kings New Coach In 2025,https://www.youtube.com/shorts/Kd76VjRKKvs,Kd76VjRKKvs,,605,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Playing 11 of India in 2011 World Cup Final ?,https://www.youtube.com/shorts/wmHtBpYqyQQ,wmHtBpYqyQQ,,602,0,ICC Men's T20 World Cup 2026,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Naya jamana chal raha hai 😂,https://www.youtube.com/shorts/YO7nSyZ6FZs,YO7nSyZ6FZs,,600,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Video,GT vs RR - IPL 2025  | VLOG 8 | SPIN & SWING,https://www.youtube.com/watch?v=GWjH6GdP20k,GWjH6GdP20k,,597,0,IPL 2026,Independent Fan Coverage,Behind The Scenes / Vlog,Gujarat Titans (GT),No
YouTube,@spinandswing26,Short,Ye Players kis Ipl team me hai ?,https://www.youtube.com/shorts/Yyg7SEhwuqs,Yyg7SEhwuqs,,594,0,IPL 2026,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,19-11-2023 💔 | India vs Australia,https://www.youtube.com/shorts/-jCkurpp7mI,-jCkurpp7mI,,592,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Sorry mam 😭😂,https://www.youtube.com/shorts/dImWXzj39k4,dImWXzj39k4,,585,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Kisne jyada Six Mara hai ?,https://www.youtube.com/shorts/y3YLBMkzpCg,y3YLBMkzpCg,,584,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Top 5 Runs Scorer in Ipl 2022 | Pt 3,https://www.youtube.com/shorts/QYN46gPeY3M,QYN46gPeY3M,,583,0,IPL 2026,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Top 5 Runs Scorer in Ipl 2015,https://www.youtube.com/shorts/CeWUwsLENPw,CeWUwsLENPw,,581,0,IPL 2026,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Galti se Hardik bol diya | Who has more followers,https://www.youtube.com/shorts/jhWnrm7542Q,jhWnrm7542Q,,577,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Ab bol ab bol naaa 😡😡,https://www.youtube.com/shorts/Q3_MKPg7x1g,Q3_MKPg7x1g,,572,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Csk ke liye bhut acha khela hai,https://www.youtube.com/shorts/F6Bc-o5ueuA,F6Bc-o5ueuA,,570,0,IPL 2026,Independent Fan Coverage,Short-form Cricket Content,Chennai Super Kings (CSK),No
YouTube,@spinandswing26,Short,Reason why I hate Indian fans,https://www.youtube.com/shorts/2pAIIxv3170,2pAIIxv3170,,560,0,Cricket Coverage & Commentary,Independent Fan Coverage,Fan Vox Pop & Stadium Reaction,Spin & Swing,No
YouTube,@spinandswing26,Short,Pagal banaya tumko 😂,https://www.youtube.com/shorts/AJ1fmU6n6vU,AJ1fmU6n6vU,,558,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Overconfident nahi chotu 😂💗,https://www.youtube.com/shorts/JkowStKyt0k,JkowStKyt0k,,548,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Bcci bilkul sahi kar rahi hai,https://www.youtube.com/shorts/D4jqpoxtiQc,D4jqpoxtiQc,,548,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,CSK wale se dosti nahi,https://www.youtube.com/shorts/Ai3kCskf1lM,Ai3kCskf1lM,,544,0,IPL 2026,Independent Fan Coverage,Short-form Cricket Content,Chennai Super Kings (CSK),No
YouTube,@spinandswing26,Short,Kya hua baba ji ?,https://www.youtube.com/shorts/oxqwfffPNeE,oxqwfffPNeE,,543,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,I am on believe on jassi bhai,https://www.youtube.com/shorts/yw-DvGYPh-4,yw-DvGYPh-4,,542,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Teams against Which India has scored highest runs In T20,https://www.youtube.com/shorts/n1hxrOSRotA,n1hxrOSRotA,,532,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Hardik Pandya Divorce News,https://www.youtube.com/shorts/ROxeBHdRliE,ROxeBHdRliE,,531,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,South Africa ka Player hai,https://www.youtube.com/shorts/1iIRhFQEXvk,1iIRhFQEXvk,,530,0,General Cricket Trivia Series,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Kya ye Indian hai ??,https://www.youtube.com/shorts/GEHKYTTkQNc,GEHKYTTkQNc,,529,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,BGT 2.O 🥶👀,https://www.youtube.com/shorts/xc8bf-umydU,xc8bf-umydU,,525,0,IPL 2026,Independent Fan Coverage,Short-form Cricket Content,Gujarat Titans (GT),No
YouTube,@spinandswing26,Short,Par merko koi dikh ku nhi Raha 💀😭,https://www.youtube.com/shorts/0J7PC33pzR0,0J7PC33pzR0,,524,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Kab sala cup naam de ??,https://www.youtube.com/shorts/F7ZyGwsScGU,F7ZyGwsScGU,,523,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Easy tha ye to,https://www.youtube.com/shorts/9-c-v6oP5OE,9-c-v6oP5OE,,521,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,You are Rcb fan,https://www.youtube.com/shorts/G1_qLFOm9Rs,G1_qLFOm9Rs,,519,0,IPL 2026,Independent Fan Coverage,Fan Vox Pop & Stadium Reaction,Royal Challengers Bengaluru (RCB),No
YouTube,@spinandswing26,Short,Bumrah is set to miss Champions trophy,https://www.youtube.com/shorts/_FzYfAh7dN4,_FzYfAh7dN4,,503,0,IPL 2026,Independent Fan Coverage,Short-form Cricket Content,Mumbai Indians (MI),No
YouTube,@spinandswing26,Short,Top 5 Wicket Takers in Ipl 2015 | Pt 2,https://www.youtube.com/shorts/64mPkqxcKds,64mPkqxcKds,,503,0,IPL 2026,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Video,LSG vs GT - IPL 2025 | VLOG 9 | SPIN & SWING,https://www.youtube.com/watch?v=Cb82nhE86jM,Cb82nhE86jM,,500,0,IPL 2026,Independent Fan Coverage,Behind The Scenes / Vlog,Gujarat Titans (GT),No
YouTube,@spinandswing26,Video,BORDER GAVASKAR TROPHY 2024-25 | IND VS AUS,https://www.youtube.com/watch?v=AlpsirBzj1s,AlpsirBzj1s,,496,0,International Cricket Bilateral,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,RCB vs CSK | IPL 2025,https://www.youtube.com/shorts/6cGhssT94mo,6cGhssT94mo,,496,0,IPL 2026,Independent Fan Coverage,Short-form Cricket Content,"Royal Challengers Bengaluru (RCB), Chennai Super Kings (CSK)",No
YouTube,@spinandswing26,Short,Abhi tak ke best players,https://www.youtube.com/shorts/nNrR6eyQt5Q,nNrR6eyQt5Q,,486,0,General Cricket Trivia Series,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Itna jaldi bhi nhi batana tha bhai 😂,https://www.youtube.com/shorts/gVNSVmw4cR8,gVNSVmw4cR8,,485,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Ishan - Hardik Show !! | Ind vs Nam,https://www.youtube.com/shorts/ClAhZay7oUs,ClAhZay7oUs,,482,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Bhai ab kya bolu isko,https://www.youtube.com/shorts/to62U9D07v4,to62U9D07v4,,482,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Rohit Sharma or Sunny leone ?,https://www.youtube.com/shorts/Obcy4R35sRA,Obcy4R35sRA,,481,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Video,Pakistan never disappoints Us !! |  Pak vs Can,https://www.youtube.com/watch?v=IUTGahfAIfM,IUTGahfAIfM,,479,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Gill vs Jaiswal,https://www.youtube.com/shorts/nC9ZN-OyrYI,nC9ZN-OyrYI,,478,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Highest Wicket taker in this Season 2024 ??,https://www.youtube.com/shorts/b9yU4yP8wU4,b9yU4yP8wU4,,477,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Rohit Bhai PR walo ko smjhao 😭🙏 #rohitsharma #cricket,https://www.youtube.com/shorts/4ACgEwbDDps,4ACgEwbDDps,,476,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Top 5 players to hit maximum sixes in 2024 Ipl | Pt-2,https://www.youtube.com/shorts/zvpkmeks0KY,zvpkmeks0KY,,475,0,IPL 2026,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Bhai sochta rah gaya | Guess the Cricketer,https://www.youtube.com/shorts/eWljSrr9q7k,eWljSrr9q7k,,475,0,General Cricket Trivia Series,Creator Studio / Digital Production,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Which batsman scored more runs in this season ?,https://www.youtube.com/shorts/Yq-Jnn_u9GQ,Yq-Jnn_u9GQ,,474,0,Cricket Coverage & Commentary,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Which teams Won Starting 5 Odi World Cup,https://www.youtube.com/shorts/4mVOqvsARYY,4mVOqvsARYY,,473,0,ICC Men's T20 World Cup 2026,Independent Fan Coverage,Short-form Cricket Content,Spin & Swing,No
YouTube,@spinandswing26,Short,Silencer ko Silent kr diya 🤫 | kkr vs Srh | Ipl 2024 final,https://www.youtube.com/shorts/bWmVkT4_tdI,bWmVkT4_tdI,,473,0,IPL 2026,Independent Fan Coverage,Short-form Cricket Content,"Sunrisers Hyderabad (SRH), Kolkata Knight Riders (KKR)",No
YouTube,@spinandswing26,Short,YOU ARE VIRAT AND RCB FAN 💔🥺,https://www.youtube.com/shorts/f-VPpvFQOyI,f-VPpvFQOyI,,473,0,IPL 2026,Independent Fan Coverage,Fan Vox Pop & Stadium Reaction,Royal Challengers Bengaluru (RCB),No
